,tweet,label
251,People watching  #blackbox will probably vaccinate their children.,2
252,"Toddler dies of measles in Berlin, 1st death in outbreak: An 18-month-old boy has died of measles amid an outbreak… http://t.co/0scNlvN9Nw",0
253,Hi @CDCgov Measles outbreak in Michigan but Michigan Court has threatened me with jail time if I vaccinate daughters. Insane!,2
254,"Dude idc if Disney Land has the measles, that means shorter lines for rides so I'm driving down there rn",0
255,This cough won't go away. I think I got a redneck disease from some Louisville fan that my non-incestuous body has no immunity for.,0
256,"While waiting for MMR to upload, I caught up on Parenthood so now I'm on your level @JahMonn",0
257,"@PhillyD or ya know, if that research was fraudulent (Andrew Wakefield).",1
258,"Thank you President Trump for getting us through this process as quick a possible l!! #Trump #COVID19 #covidbriefing

Pfizer: Early look shows COVID-19 vaccine is 90% effective https://t.co/qUWLsFItWp",2
259,@CodySimpson. Can u follow me or tweet mmr back u ccan make my day,0
260,"It's amazing! One year from disease emergence to many vaccines. Two at 95%

There is light at the end of the tunnel https://t.co/DW0wcGnNch",2
261,y would you not vaccinate ur children idgi,2
262,@j_ordinola @charly_cano jajaja y que me dicen de Benitez del Toluca.. No mmr #LigaMexas !,0
263,Trying not to Catch measles at the mall...,0
264,"@MiSTAM0LECULE so is SARS, Ebola, and measles. Its for lab experimentation and prevention",0
265,Vince Young says stay in the game to the end--graduate! Get your kids vaccinated! #kicktheflu #e3alliance http://t.co/itNMOVAzKw,2
266,"@ScandalABC David's draws twisted, and Huck needs his immunity now!!! Abby's a Lion up there. #Gladiators 
#underfire #ScandalThursday#TGIT",0
267,Health officials recommend certain people stay away from Disneyland as measles outbreak continues http://t.co/Rrdj4zPInM,0
268,"@Jack_Luxburg @NYGovCuomo @pfizer @UPS As a result, it is Cuomo that cast the first lie (as that is of surprise).",0
269,"Measles cases triple in the U.S.. because of a drop in vaccinations: Error 331, Caught exception: Redis server went away",2
270,"Um, this sounds like a claim that Mercury is in vaccines @22venkateshN @skepticalraptor https://t.co/lAdak5LrxG",1
271,I thought whooping cough was something only Texas aggies could get.   Vaccinate your kids!,2
272,American Medical Association endorses ending non-medical exemptions for vaccinations http://t.co/AOKQMOHx0k,0
273,90% success rate for this vaccine whilst covid tests are still around 70% accurate? how can you create a vaccine for something you can’t even test accurately lol no thanks https://t.co/x6VeyjLGJ4,1
274,"#Oil markets may be cheering the prospects of a coronavirus vaccine, but #OPEC+ can’t celebrate https://t.co/KSgSLU0iwP via @markets @S_Elwardany @JavierBlas &amp;GrantSmith",0
275,At Cedars Sinai getting travel vaccines for Africa- ahhhh I'm a child when it comes to shots!,2
276,"One of the best overall explanations of what 95% efficacy for #COVID19 vaccines means as well as potential limitations of the vaccines: 👇

https://t.co/sfsZz4UYDI",0
277,@ABC vaccinate your children!,2
278,Santa Cruz County to Hold Free Whooping Cough Vaccinations for Middle and High Schoolers http://bit.ly/qbGcMP via http://outside.in/95953,0
279,“@MindBlowing: The doctor who claimed there was a link between vaccination's and autism got his doctoral license revoked.” @punkmunkie2011,2
280,CDC: Highest number of U.S. measles cases since at least 2001: (CNN) — The number of measles cases in the United... http://t.co/QN3EGzJOzc,0
281,"Novant Health to require flu vaccinations for hospital employees, volunteers, vendors: It is the first hospital... http://t.co/ZzSEETIISS",2
282,"Fact:the world will be dealing with Covid 19 for a very long time, the only hope is a vaccine",2
283,The Indiana State Department of Health has issued some immunization changes for the 2014-15... http://t.co/hGSihVNqrh” @m4dragons,0
284,"i gotta say, mitch doing the grind on me and mmr beach bum's act was the highlight of my night",0
285,Protecting my baby (and others) by getting a whooping cough vaccine before work. (@ Clay County Health Department) http://t.co/oEuspcEo,2
286,"MEASLES NEWS FLASH, con't. Now the question is how many more diseases will appear in the USA due to Obama inviting illegals to come here?",0
287,"When I was 17 I vaccinated baby chicks at a chicken hatchery. Only 17 days until the release of VILE! #FacesofEvil 
http://t.co/G8m7JevZdd",2
288,AstraZeneca CEO says coronavirus vaccine could be ready in December 2020! The Company will be ready to supply hundreds of millions of doses of vaccine around the world starting January 2021! https://t.co/HYTwPTyzfM,0
289,Home from another spectacular MMR: http://t.co/1gJ1CM49,0
290,"Apparently the MMR I had as a child didn't take. First of two shots, today. #vaccines  #vaccinate #herdimmunity http://t.co/Xcc3fRhDAJ",2
291,"“@JocelynWidmer: Almost EVERYONE Needs #FluShot ""riskiest  aspect of getting vaccinated is driving to get the shot"" http://t.co/up4P19QW24”",2
292,@jole_liddle But your opinion potentially has a bearing on my life if you don't vaccinate your kids or convince others not to vaccinate.,2
293,RT @AsCorrespondent: Reported CIA vaccine ruse sparks fear in #Pakistan http://bit.ly/o0RJAj  #asia #news,0
294,Fact vaccines use monkey and other animal organs to grow viruses for vaccines.  Polio vaccine can be laced with Ebola.  Target children!,1
295,Officials Confirm Measles Case in DC http://t.co/fUUtJS0MkI,0
296,Proving my MMR immunity (@ Clinical Laboratory Partners) http://t.co/OZPNmUHjN5,2
297,"So.... I should have got the keys to my new house last month and because of the covid and lockdown, the construction has been delayed. Im hoping the vaccine can be mass produce soon.",2
298,"Dr. Seth Berkley, CEO of the GAVI Alliance, an org. dedicated to immunizing children, speaking at the #RESULTSconf http://t.co/z8ODRYTrZg",0
299,"You know not of what you speak. Clusters of preventable disease due to no vaccines;
Hi rate genetic defects @darlene09465021 @adam_zander",2
300,".@DlaminiZuma 1 in 5 children are w/o lifesaving vaccines, pls change this &amp; put #immunizationfirst on the @_AfricanUnion Summit agenda",2
301,parents have to fear sending their children to school because they might catch the fucking measles and die - it's a joke right?,2
302,"If you think an attenuated vaccine is going to paralyze your child, I hope they get polio and blame you for the rest of their lives.",0
303,Doctors: HPV vaccines can ward off other serious diseases http://t.co/zIMdlMGeuh,2
304,I'm not vaccinated. I'm legitimately worried I'm gonna get measles,0
305,“@CDCgov: Defend your baby against 14 serious childhood diseases like measles  w/ the protection of vaccines. http://t.co/aSLmAx7D2o”,2
306,@autismspeaks releases statement that #vaccines do not cause #autism! #MeaslesTruth #MeaslesOutbreak #vaccineswork http://t.co/n9m7CP8WDZ,2
307,#WTF Defiant Anti-Vaxxer Parents Hosting ‘Measles Parties’ To Purposely Infect Their Kids #Measles http://t.co/bqTZAsDEst,2
308,"@Angelion_ @ruskertweets 
Damn those parents that make lame excuses not to vaccinate their children. 
Damn them all to Limbo¡",2
309,"@Keir_Starmer Government are in the process of rolling out to all NHS staff, an untested COVID-19 vaccine. What side effects they will suffer in the years to come who can say! Using unknowing people as unpaid Guinea pigs, to provide huge profits for the greedy pharmaceutical organisation!",1
310,@lorabruncke parents have an illusion that vaccines are a problem. It is all a witch hunt. The lack of vaccination is already killing babies,2
311,Whoops kinda her to beat up that mom for giving noah measles,0
312,Benefits of music - stress relief - boost immunity - reduce heart disease - enhances emotional strength - boost self esteem.,0
313,1st case of measles confirmed in New Jersey http://t.co/XZ4CRkb0HD,2
314,#MMLLC #TowerRecords #TSM #MMR http://t.co/cqcR37ToPI,0
315,@shondarhimes  is hitting all the hot buttons tonight!!! FERGUSON! MEASLES! #SCANDAL,0
316,"Always a good idea to remain skeptical of science by press release, but this does seem like very good news. Not just for this particular vaccine, but for Covid-19 vaccines in general.   
https://t.co/rMoUtOMDni",1
317,If you consume any vaccine from Russia you deserve everything that comes at you. https://t.co/E0051e3DeL,0
318,Couldn't get my schedule cause I'm missing a vaccine. Schools already pissing me off.,0
319,"@taylorgarrod take emergen C when you start feeling sick, works wonders and I even am around sick kids everyday #immunityboost",0
320,"@EAMaddenMobile SELLING MADDEB MOBILE COINS.MMR MEMBER LEGIT SELLER.
99MIL-30$
75MIL-20$
50MIL-15$
BELOW THAT 1$ PER MIL..",0
321,"Biden’s America 🥰

Still not taking that vaccine though lol https://t.co/sP6fkAyk3H",1
322,Got my all my vaccines for school ready to go 😊💉,2
323,"Vaccinations and lunch with ""tha God"" happy 6 months baby girl 😘😘 @ Times Square New York https://t.co/KKGI02HpRY",2
324,Finally got my first Covid vaccine! One step closer to seeing students in person! @user #WeAreCHP #JCPSShotofHope https://t.co/YjODiO3tgL,2
325,"Vaccinations are complete, I'm all set for my trip to DR Congo to visit the Epi school.... https://t.co/nxCeHiRz7i https://t.co/f1DKc9Ul1A",2
326,@TeamCavuto I want to know why American children are excluded from an education for not being immunized but illegals get a pass?,2
327,Controversial Vaccine Exemption Measure Get Its First Hearing In California: A measure that would ban all personal… http://t.co/Z3UYACmP1a,0
328,You can't pray your way out of a measles outbreak. Fucking idiots.,2
329,Quarantine follows measles diagnosis in Port Angeles: Clallam County health officials are quarantining unvaccinated… http://t.co/mXe8vcnipT,0
330,#nwo #Guest Vaccine Pandemic Targets the Innocent http://t.co/hih79xnPeN #conspiracy,1
331,Coronavirus: How COVID vaccine would be delivered to millions across the UK - and challenges that lie ahead | UK News | Sky News https://t.co/bVXNpJ25h2,0
332,"15mos check up and MMR/chickenpox vaccines. (@ Reading Pediatrics in Wyomissing, PA) https://t.co/0mdbavvNT5",2
333,"@didgeridonot @hurleyxvx oh wow, im so sorry to hear that. but yeah, like it's a total no-brainer. vaccinate your kids. that's it.",2
334,@DoAsDreamersDo vaccines causing autism,1
335,Who wants to be first in line for the rushed vaccine? After you.... https://t.co/WKw9WuTD44,1
336,"“On average, people who complain live longer -- Releasing this tension increases immunity and boosts their health.” I'm gonna live forever",0
337,As somebody who had a chord transplant less than a year ago. PLEASE VACCINATE YOUR FREAKING KIDS!,2
338,Stop being seduced by people and things that are poison. Vaccinate your spirit so you are not moved by their presence.,0
339,Measles outbreak brings new guidelines for Ohio health-care workers: The state is making sure that health-care... http://t.co/ULvf5Uer7O,0
340,Analysis of new vaccine data from @HelenBranswell https://t.co/W9VFTrqywC,0
341,@user Not convinced. Tis quite possible the virus will recede a little when winter draws to a close as fewer older folk will suffer from respiratory disorders. The Govt will of course claim it a victory for the vaccine. Simply fortunate timing,1
342,"A second coronavirus vaccine has been proven to work as US pharmaceutical company Moderna today revealed its jab is 94.5 per cent effective – but the UK hasn't bought any of it. 

Early results from the company's final stage of clinical trials bring another landmark success.. https://t.co/8RBjeXBRKI",2
343,Got 4 vaccines last week. Started high school this week #happyandhealthy. Knows how lucky he is. @ShotAtLife http://t.co/3TbvOARhwT,0
344,Vaccinate your children.  https://t.co/ozgOqdq6UA,2
345,"""Stop by the office so you can get your hepatitis vaccine"" 
Are you kidding me. I'm gonna die. I hate work.",2
346,Id be really interested to know the percentage of (not how many) over 80s whove been vaccinated in N.E. compared to percentage of over 80s in other regions. Just giving a total number doesnt really tell us that. #NorthEast #coronavirus #vaccine,0
347,Chicago-area measles cases put spotlight on day care centers http://t.co/dEMvzLqZzu,0
348,Waiting to get my vaccine shot. I am scared 😧,2
349,"@ImmunizeCOKids If parents exempt out of immunizations required for school, are other parents notified of the risk?",2
350,"@Holdensmum I'm hell bent? Damn right. Vaccines destroy lives. Give parents the truth, let them decide if they want to take the risks.",1
351,"Ok so a #covid19 vaccine is 90% ready, when it gets to 100% give it around 6-7 months for public distribution. I feel that the election result is starting to change things for the better. Please people do not take your eyes away from trump and... https://t.co/qdvtqbCW5l",1
